id,stock_id,ReportNo,shape,carats,col,clar,cut,pol,symm,flo,floCol,length,width,height,depth,table,culet,lab,girdle,eyeclean,brown,green,milky,actual_supplier,discount,price,price_per_carat,video,video_frames,image,pdf,mine_of_origin,canada_mark_eligble,supplier_name,location,is_returnable,supplier_id
15201,LD20011261,2346554407,ROUND,0.4,K,VVS1,VG,VG,VG,FNT,,4.62,4.58,2.95,64.2,57,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-49.00%,397,993,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/3ff945b3-3b9b-4f67-bf7c-ca60db03ab9e.jpg,https://certifiedstone.info/certificate/LD20011261.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15202,LD19110563,5346215137,ROUND,0.35,F,VVS1,EX,EX,EX,NON,,4.52,4.51,2.79,61.8,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-15.00%,774,2210.71,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MTEwNTYz,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/d954b76b-d8c2-49e0-8b2f-7cd4afcb2825.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19110563.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15203,LD20012210,7346576561,PEAR,0.5,E,SI1,-,VG,VG,NON,,6.7,4.39,2.85,64.9,55,NON,GIA,THN to VTK,100%,Not brown,Not green,Not milky,Laxmi,-47.00%,640,1279,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b67f4778-431f-4f10-a615-9dcd3057814c.jpg,https://certifiedstone.info/certificate/LD20012210.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15204,LD19067463,6332110335,CUSHION MODIFIED,0.52,I,VS1,-,VG,VG,MED,Blue,4.69,4.63,3.16,68.3,60,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-52.47%,524,1008.29,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDY3NDYz,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/e00897cd-993e-4216-8ac0-4760fd0b26ca.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19067463.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15205,674609,1317396588,MARQUISE,0.27,D,SI2,-,EX,VG,MED,Blue,6.5,3.44,2.13,61.8,62,NON,GIA,STK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,11.94%,266,984.22,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15206,620080,7292964704,EMERALD,1.07,I,I1,-,VG,GD,FNT,,6.59,4.91,3.52,71.7,61,NON,GIA,VTK to ETK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-38.61%,1683,1573.05,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15207,896360,1267874766,MARQUISE,0.25,E,SI1,-,EX,VG,NON,,6.61,3.23,2.01,62.1,63,NON,GIA,STK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,0.67%,246,985.8,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15208,LD20012210,7346576561,PEAR,0.5,E,SI1,-,VG,VG,NON,,6.7,4.39,2.85,64.9,55,NON,GIA,THN to VTK,100%,Not brown,Not green,Not milky,Laxmi,-47.00%,640,1279,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b67f4778-431f-4f10-a615-9dcd3057814c.jpg,https://certifiedstone.info/certificate/LD20012210.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15209,LD19067463,6332110335,CUSHION MODIFIED,0.52,I,VS1,-,VG,VG,MED,Blue,4.69,4.63,3.16,68.3,60,NON,GIA,STK to VTK,100%,Not brown,Not green,Not milky,Laxmi,-52.47%,524,1008.29,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDY3NDYz,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/e00897cd-993e-4216-8ac0-4760fd0b26ca.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19067463.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15210,674609,1317396588,MARQUISE,0.27,D,SI2,-,EX,VG,MED,Blue,6.5,3.44,2.13,61.8,62,NON,GIA,STK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,11.94%,266,984.22,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15211,620080,7292964704,EMERALD,1.07,I,I1,-,VG,GD,FNT,,6.59,4.91,3.52,71.7,61,NON,GIA,VTK to ETK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-38.61%,1683,1573.05,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15212,896360,1267874766,MARQUISE,0.25,E,SI1,-,EX,VG,NON,,6.61,3.23,2.01,62.1,63,NON,GIA,STK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,0.67%,246,985.8,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15213,963479,6292844882,MARQUISE,0.3,F,SI2,-,EX,VG,NON,,6.75,3.51,2.28,65,59,NON,GIA,STK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-18.74%,347,1156.4,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15214,764952,6292637855,PEAR,1.07,E,SI1,-,EX,VG,STG,Blue,8.62,5.75,3.65,63.4,60,NON,GIA,MED to THK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-32.90%,4195,3920.36,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15215,VC07779816781,6342790658,ROUND,1,H,SI1,EX,EX,VG,NON,,6.29,6.37,4,63.2,55,None,GIA,MED to STK,,,,,China Star ,-43.88%,3624,3623.95,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/272b092d-91ef-4b13-85ba-73ffb79f8357.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6342790658.pdf,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
15216,LD19056827,6321936036,ROUND,1,I,VS2,G,VG,VG,NON,,6.05,6.1,4.05,66.6,58,None,GIA,THN to VTK,100%,Not brown,Not green,Not milky,Laxmi,-50.48%,3096,3096.33,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/718da00c-a719-48b8-9f7b-a9b125193832.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6321936036.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15217,PD-127,1343327485,ROUND,0.3,K Faint Brown,SI1,EX,EX,EX,MED,Blue,4.3,4.33,2.66,61.5,57,None,GIA,MED to STK,,Light Brown,,,Super Solitaire Hk Ltd,-40.52%,244,813.7,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1343327485.pdf,,,,HK,N,3ccba1c2-3018-4066-8aaa-e73401d0c3d4
15218,660625,1313030464,PEAR,1.12,H,I1,-,VG,VG,FNT,,8.69,6,3.62,60.3,61,NON,GIA,STK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-28.42%,2219,1980.96,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15219,786405,6312718990,PEAR,1.1,H,I2,-,VG,VG,NON,,9.12,5.7,3.58,62.8,55,NON,GIA,MED to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-17.25%,1679,1526.75,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15220,LD19110696,6341235483,ROUND,0.23,E,VS1,EX,EX,VG,NON,,3.96,3.92,2.47,62.6,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-14.00%,305,1325.83,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/c3683061-1c2b-4a49-a6bb-77121ef24723.jpg,https://www.laxmidiamond.com/certifiedstone/certificate/LD19110696.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15221,LD20012002,3345576290,ROUND,0.25,D,VVS2,EX,VG,EX,NON,,4.11,4.08,2.44,59.6,60,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,8.00%,449,1794,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/38a35626-64fd-45ab-8ace-a6a1eddafb11.jpg,https://certifiedstone.info/certificate/LD20012002.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15222,975050,6252781818,MARQUISE,0.24,D,SI2,-,EX,VG,NON,,6.35,3.1,2.02,65.1,55,NON,GIA,STK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,3.43%,224,931.75,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15223,264769,1253646109,MARQUISE,0.24,E,SI1,-,EX,VG,NON,,6.25,3.32,2.07,62.3,60,NON,GIA,THK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,10.22%,258,1072.92,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15224,174543,6241345555,PEAR,1,D,VVS1,-,EX,VG,STG,Blue,8.36,5.8,3.47,59.8,61,NON,GIA,MED to THK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-45.04%,5746,5745.9,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15225,914217,3275114599,PRINCESS,0.74,I,SI1,-,EX,VG,NON,,4.67,4.59,3.9,84.9,64,NON,GIA,ETK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-29.09%,1345,1817.15,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15226,LD20011350,2347564252,ROUND,0.36,K,SI1,VG,GD,GD,NON,,4.48,4.47,2.83,63.1,57,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-38.00%,298,827.33,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/cb1235b3-8cd3-4c6e-adbb-cef8a611d3cf.jpg,https://certifiedstone.info/certificate/LD20011350.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15227,213807,2316191512,MARQUISE,0.27,J,SI2,-,EX,VG,FNT,,7.04,3.43,1.97,57.5,61,NON,GIA,MED to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,16.41%,209,774.67,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15228,543366,1288118030,PEAR,1.01,F,I1,-,EX,VG,NON,,8.2,5.63,3.66,65,58,NON,GIA,STK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-23.69%,2370,2346.61,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15229,LD20013848,6342612655,ROUND,0.2,F,VVS1,EX,EX,VG,NON,,3.79,3.78,2.28,60.2,61,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,3.00%,298,1489,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/5a11b8e4-6fb5-407a-aa47-88d6d7a2b953.jpg,https://certifiedstone.info/certificate/LD20013848.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15230,LD20012471,1348594109,ROUND,0.45,F,VS1,EX,EX,EX,FNT,,4.86,4.89,3.07,63,57,None,GIA,THN to MED,100%,Not brown,Not green,Not milky,Laxmi,-30.05%,848,1885.38,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/da4f2f91-756c-4da0-8e0a-99b9f00c4bf0.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/1348594109.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15231,728670,3255225954,MARQUISE,0.26,E,VS2,-,VG,VG,FNT,,6.55,3.34,2.09,62.6,54,NON,GIA,STK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-3.40%,346,1332.5,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15232,427735,2317991918,PEAR,1.6,D,VS1,-,EX,EX,STG,Blue,9.87,6.55,4.1,62.5,59,NON,GIA,STK to VTK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-23.11%,13314,8321.06,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15233,255012,1318770223,PEAR,1.01,E,IF,-,EX,VG,STG,Blue,8.38,5.73,3.5,61.1,59,NON,GIA,STK to VTK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-33.90%,6759,6692.51,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15234,743472,1328254362,ROUND,0.3,J,VVS1,EX,EX,EX,NON,,4.34,4.32,2.66,61.3,59,NON,GIA,MED to STK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-28.22%,418,1391.97,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15235,145612,6321141812,ROUND,0.7,K,VS1,VG,EX,EX,NON,,5.62,5.58,3.59,64.2,54,NON,GIA,MED to THK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-29.06%,1273,1817.9,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15236,LD19070129,2337195569,ROUND,0.25,E,VVS2,EX,EX,EX,NON,,4.02,4.04,2.5,62.1,57,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,10.01%,456,1825.08,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/00ff8aa2-bf74-4e8c-b6f3-71b46e1d36d6.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2337195569.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15237,LD20012741,2347600669,ROUND,0.26,F,VVS2,EX,EX,EX,NON,,4.11,4.09,2.56,62.5,56,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,4.00%,449,1727.35,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/42fcfde7-6f6e-4338-b9b2-328b1a6b5068.jpg,https://certifiedstone.info/certificate/LD20012741.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15238,501545,3325406771,EMERALD,0.22,J,VS1,-,GD,GD,NON,,4.33,2.91,2.02,69.4,76,NON,GIA,STK to THK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,20.81%,232,1054.55,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15239,344186,2327406758,EMERALD,0.5,K,VS1,-,EX,GD,FNT,,5.56,3.9,2.36,60.5,65,NON,GIA,STK to THK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-33.35%,497,993.1,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15240,929958,3235545455,ROUND,1.14,I,I1,EX,VG,EX,NON,,6.73,6.71,4.09,60.9,59,NON,GIA,MED to STK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-25.80%,2861,2509.67,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15241,LD19073034,6335245682,ROUND,0.25,H,VVS1,EX,EX,EX,NON,,4.02,4.04,2.54,62.9,56,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,9.00%,406,1624.2,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/98d05a27-d0ea-46e6-bb25-72a1c7cef091.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6335245682.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15242,LD19071143,6331202674,ROUND,0.26,D,VVS1,EX,EX,EX,FNT,,4.1,4.13,2.56,62.3,58,None,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,20.00%,514,1975.42,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/54a908e6-e337-4287-9e0a-1bd42e6cbab4.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6331202674.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15243,926634,6322024126,PEAR,1.05,H,I2,-,VG,VG,STG,Blue,8.79,5.82,3.47,59.7,59,NON,GIA,MED to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-18.28%,1583,1507.77,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15244,468158,1328185043,ROUND,0.63,K,VS2,EX,EX,EX,NON,,5.51,5.48,3.42,62.3,57,NON,GIA,MED to STK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-19.99%,1038,1647.76,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15245,378348,3325416707,ROUND,1.17,F,VS2,EX,EX,EX,STG,Blue,6.71,6.77,4.14,61.5,60,None,GIA,MED to STK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-35.84%,6381,5453.54,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/3325416707.pdf,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15246,PD-35,6345256746,ROUND,0.4,E,SI2,EX,EX,EX,FNT,,4.71,4.73,2.94,62.2,56,None,GIA,MED to STK,,Not brown,,Not milky,Super Solitaire Hk Ltd,-41.16%,477,1193,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6345256746.pdf,,,,HK,N,3ccba1c2-3018-4066-8aaa-e73401d0c3d4
15247,OG-131,2346167883,ROUND,0.32,I,VVS2,EX,EX,EX,FNT,,4.44,4.47,2.66,59.8,58,Very Small,GIA,MED to STK,100%,Not brown,,Not milky,Super Solitaire Hk Ltd,-41.16%,388,1211.75,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2346167883.pdf,,,,HK,N,3ccba1c2-3018-4066-8aaa-e73401d0c3d4
15248,843014,7321144502,MARQUISE,0.32,D,SI2,-,EX,VG,STG,Blue,6.72,3.56,2.28,63.9,58,NON,GIA,THK to ETK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-23.69%,396,1238.44,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15249,369954,2326175323,HEART,2.07,F,SI2,-,EX,VG,NON,,7.5,8.87,5.31,59.8,58,NON,GIA,MED to THK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-33.80%,11524,5566.99,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15250,LD19057563,6325957910,OVAL,0.7,D,VS1,-,EX,VG,FNT,,6.61,5.07,3.12,61.5,56,None,GIA,THK to ETK,100%,Not brown,Not green,Not milky,Laxmi,-45.00%,1736,2480.5,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDU3NTYz,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/bedfca3b-80da-4af5-a67a-88b9866c2385.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6325957910.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15251,628379,1328139809,ROUND,0.31,I,VVS2,EX,EX,EX,NON,,4.39,4.37,2.67,60.8,58,NON,GIA,MED to STK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-29.02%,448,1445.42,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15252,HK190859-218,2346375269,ROUND,1.01,J,VVS1,EX,EX,EX,NON,,6.47,6.44,4.01,62.1,57,NON,GIA,THN to MED,100%,,,Not milky,Hari Krishna,-41.74%,3559,3523.28,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/1065cd69-2e01-4dba-a956-4ac0eecf1eb6.jpg,https://diamanti.s3.amazonaws.com/certificates/2346375269.jpg,,,,HK,N,1d8066ed-4b96-490d-9dd5-e68a649fd592
15253,215335,1299764500,MARQUISE,0.31,E,VS2,-,EX,VG,NON,,6.91,3.65,2.19,59.9,63,NON,GIA,STK to THK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-21.91%,417,1346.29,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15254,LD20011381,2346563103,ROUND,0.53,K,VVS2,VG,EX,EX,NON,,5.25,5.23,3.12,59.5,61,NON,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-39.50%,703,1327.11,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e3ae92e3-bba4-4d6a-afd5-baecacaa7551.jpg,https://certifiedstone.info/certificate/LD20011381.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15255,825310,6305764947,MARQUISE,0.72,F,I1,-,EX,VG,NON,,9.03,4.73,2.93,62,61,NON,GIA,THK to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,-23.00%,1194,1658.64,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15256,LD19053595,2326873364,EMERALD,0.5,D,SI2,-,VG,VG,NON,,5.36,3.81,2.61,68.6,58,None,GIA,VTK,100%,Not brown,Not green,Not milky,Laxmi,-48.00%,602,1204,https://nivoda-images.s3.amazonaws.com/aHR0cHM6Ly93d3cuY2VydGlmaWVkc3RvbmUuaW5mby92aWV3ZXIvVmlzaW9uMzYwLmh0bWw/ZD1MRDE5MDUzNTk1,16,https://nivoda-images.s3.eu-west-2.amazonaws.com/f0285934-6d74-4f5a-82d4-66c7e731dd99.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2326873364.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15257,LD20012583,2348594179,ROUND,0.24,F,VVS2,EX,EX,VG,FNT,,4.07,4.06,2.43,59.7,62,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,-11.00%,361,1504.46,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b0f84cbf-7fe2-46ad-8d1f-dff728e83911.jpg,https://certifiedstone.info/certificate/LD20012583.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15258,359732,1319965416,MARQUISE,0.27,D,SI2,-,VG,VG,FNT,,6.55,3.44,2.1,61.1,57,NON,GIA,MED to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,12.92%,268,991.93,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15259,391723,1323146448,ROUND,0.6,J,VVS2,EX,EX,EX,MED,Blue,5.38,5.34,3.36,62.6,57,NON,GIA,STK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-22.68%,1190,1983.05,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15260,362331,5323417107,ROUND,0.26,J,VVS2,EX,EX,EX,NON,,4.17,4.15,2.51,60.4,59,NON,GIA,MED to STK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,25.42%,379,1457.38,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15261,LR18022231479,6345108978,ROUND,0.51,J,SI2,VG,VG,VG,NON,,5.02,4.97,3.21,64.3,58,NON,GIA,STK to THK,,,,,China Star ,-48.26%,558,1093.63,,,,,,,,HK,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
15262,LD20012973,3345596171,ROUND,0.26,D,VS1,EX,EX,EX,NON,,4.11,4.09,2.54,62,57,NON,GIA,MED to STK,100%,Not brown,Not green,Not milky,Laxmi,11.00%,431,1658.23,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/e44f3140-24b6-404d-9621-6b0b66d561df.jpg,https://certifiedstone.info/certificate/LD20012973.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15263,705570,2324024093,EMERALD,1.7,F,VS1,-,VG,VG,NON,,8.15,5.74,3.57,62.2,57,NON,GIA,THK to VTK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-22.02%,12478,7340.25,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15264,579211,6321046310,ROUND,1.02,D,VS2,EX,EX,EX,STG,Blue,6.54,6.5,3.94,60.5,59,NON,GIA,MED,,Not brown,Not green,,Janam Corporation Pvt Ltd,-39.28%,6220,6097.7,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15265,LD20012321,6341577533,ROUND,0.5,H,VS1,VG,EX,EX,NON,,4.95,4.99,3.21,64.5,57,None,GIA,STK to THK,100%,Not brown,Not green,Not milky,Laxmi,-41.05%,973,1946.4,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/ae44f1ee-dc83-4f47-8d9e-0089280e588e.jpg,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/6341577533.pdf,,,,IN,N,523f5320-903b-4939-8f99-c88e0d49c77b
15266,891339,1313720150,EMERALD,0.97,J,VS1,-,EX,VG,NON,,6.39,4.87,3.22,66,64,NON,GIA,VTK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-29.44%,2315,2386.7,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15267,739429,2324398558,ROUND,1.14,F,VVS2,EX,EX,EX,NON,,6.64,6.67,4.14,62.3,57,None,GIA,MED to STK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-26.20%,8564,7511.96,,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/pdf/2324398558.pdf,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15268,283818,6325139810,ROUND,0.31,I,VVS1,EX,VG,EX,NON,,4.42,4.39,2.69,61,58,NON,GIA,THN to MED,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-29.53%,467,1506.19,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15269,155522,6311968758,MARQUISE,0.2,E,SI2,-,VG,VG,NON,,6.58,3.04,1.76,58,62,NON,GIA,MED to VTK,,Not brown,Not green,,Janam Corporation Pvt Ltd,26.51%,197,984.95,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15270,854754,1329064894,ROUND,0.31,K,VS1,EX,EX,EX,FNT,,4.39,4.37,2.68,61.2,58,NON,GIA,MED to STK,100%,Not brown,Not green,,Janam Corporation Pvt Ltd,-25.45%,354,1140.45,,,,TRUE,,,,IN,Y,c238a51d-5b9e-40fb-ac80-7dad05bef5e5
15271,KV09191734100,6342982813,ROUND,0.3,I,VS1,VG,EX,EX,NON,,4.27,4.24,2.67,62.7,58,NON,GIA,MED to STK,100%,,,,China Star ,-45.95%,322,1072.9,,,https://nivoda-images.s3.eu-west-2.amazonaws.com/b49053bd-2293-4af8-bd8e-62eb1bfd52bc.jpg,,,,,unknown,N,3a1357c1-60d9-4cdc-96d7-7a9bebec3568
